SiteID,Site,Location,Date,Matrix,CHEM_CODE,Parameter,Value,Units,DetectionFlag,ReportingLimit,MDL,REPORTABLE
48,Site 3,A-5,30-May-18,WS,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,P-2,11-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-7,30-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,11-Sep-18,WG,K,Potassium,10.81,mg/L,=,,,Y
47,Site 1,ML-2,7-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,7-May-18,WG,MG,Magnesium,63.37,mg/L,=,,,Y
47,Site 1,ML-2,7-May-18,WG,K,Potassium,21.84,mg/L,=,,,Y
49,Site 2,P-3,30-Nov-17,WG,FE,Iron,1129,MG/L,=,,,Y
49,Site 2,P-3,30-Nov-17,WG,MG,Magnesium,5512,MG/L,=,,,Y
49,Site 2,P-3,30-Nov-17,WG,K,Potassium,4.29,MG/L,=,,,Y
48,Site 3,A-1,27-Nov-17,WS,AS,Arsenic,0,MG/L,ND,,,Y
48,Site 3,A-1,27-Nov-17,WS,CU,Copper,0.007,MG/L,=,,,Y
48,Site 3,A-1,27-Nov-17,WS,FE,Iron,0,MG/L,ND,,,Y
48,Site 3,A-1,27-Nov-17,WS,K,Potassium,70.14,MG/L,=,,,Y
48,Site 3,A-1,27-Nov-17,WS,MG,Magnesium,113.2,MG/L,=,,,Y
48,Site 3,A-1,27-Nov-17,WS,CU,Copper,0.015,MG/L,=,,,Y
48,Site 3,A-2,24-Nov-17,WG,AS,Arsenic,4.938,MG/L,=,,,Y
48,Site 3,A-5,30-May-18,WS,MG,Magnesium,3.129,mg/L,=,,,Y
48,Site 3,A-5,30-May-18,WS,K,Potassium,137.4,mg/L,=,,,Y
48,Site 3,WL-4,29-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-4,29-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-2,25-Sep-18,WG,AS,Arsenic,4.525,mg/L,=,,,Y
48,Site 3,A-2,14-Sep-18,WG,K,Potassium,50.64,mg/L,=,,,Y
48,Site 3,A-4,6-Sep-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-4,6-Sep-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-4,6-Sep-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,7-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,7-May-18,WG,CU,Copper,0.009,mg/L,=,,,Y
47,Site 1,ML-2,7-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,7-May-18,WG,MG,Magnesium,63.47,mg/L,=,,,Y
47,Site 1,ML-2,7-May-18,WG,K,Potassium,21.84,mg/L,=,,,Y
47,Site 1,ML-1,2-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
48,Site 3,WL-4,29-May-18,WG,CU,Copper,0.039,mg/L,=,,,Y
48,Site 3,WL-4,29-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-4,29-May-18,WG,MG,Magnesium,67.96,mg/L,=,,,Y
48,Site 3,WL-4,29-May-18,WG,K,Potassium,39.6,mg/L,=,,,Y
48,Site 3,WL-3,29-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-3,29-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,WL-3,29-May-18,WG,CU,Copper,0.04,mg/L,=,,,Y
48,Site 3,WL-3,29-May-18,WG,FE,Iron,1.221,mg/L,=,,,Y
48,Site 3,WL-3,29-May-18,WG,MG,Magnesium,4.64,mg/L,=,,,Y
48,Site 3,WL-3,29-May-18,WG,MG,Magnesium,5.281,mg/L,=,,,Y
49,Site 2,WL-6,9-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,9-May-18,WG,K,Potassium,5,mg/L,=,,,Y
49,Site 2,P-1,11-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,P-1,11-May-18,WG,K,Potassium,58.96,mg/L,=,,,Y
49,Site 2,P-2,11-May-18,WG,FE,Iron,0.262,mg/L,=,,,Y
47,Site 1,WL-8,27-Jun-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-1,13-Jun-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-1,13-Jun-18,WG,MG,Magnesium,5.81,mg/L,=,,,Y
48,Site 3,A-3,20-Sep-18,WG,K,Potassium,58.31,mg/L,=,,,Y
48,Site 3,A-4,25-Sep-18,WG,MG,Magnesium,56.69,mg/L,=,,,Y
47,Site 1,ML-1,3-Sep-18,WG,AS,Arsenic,0,mg/L,ND,0.02,,Y
47,Site 1,ML-1,3-Sep-18,WG,CU,Copper,0.016,mg/L,=,,,Y
47,Site 1,ML-1,3-Sep-18,WG,FE,Iron,0.136,mg/L,=,,,Y
48,Site 3,A-2,10-May-18,WG,K,Potassium,60.38,mg/L,=,,,Y
48,Site 3,A-2,17-May-18,WG,AS,Arsenic,4.29,mg/L,=,,,Y
48,Site 3,A-2,17-May-18,WG,CU,Copper,0.07,mg/L,=,,,Y
48,Site 3,A-4,10-May-18,WG,AS,Arsenic,2.976,mg/L,=,,,Y
48,Site 3,A-4,10-May-18,WG,MG,Magnesium,52.79,mg/L,=,,,Y
48,Site 3,A-4,10-May-18,WG,K,Potassium,69.46,mg/L,=,,,Y
48,Site 3,WL-3,29-May-18,WG,K,Potassium,35.95,mg/L,=,,,Y
48,Site 3,WL-3,29-May-18,WG,K,Potassium,36.72,mg/L,=,,,Y
48,Site 3,A-3,24-May-18,WG,MG,Magnesium,35.22,mg/L,=,,,Y
48,Site 3,A-3,24-May-18,WG,K,Potassium,53.43,mg/L,=,,,Y
47,Site 1,ML-1,4-May-18,WG,FE,Iron,0.042,mg/L,=,,,Y
47,Site 1,ML-1,4-May-18,WG,MG,Magnesium,58.92,mg/L,=,,,Y
47,Site 1,WL-8,16-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,16-May-18,WG,K,Potassium,20.56,mg/L,=,,,Y
49,Site 2,ML-23,11-May-18,WS,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,3-Sep-18,WG,MG,Magnesium,70.29,mg/L,=,,,Y
47,Site 1,ML-1,3-Sep-18,WG,K,Potassium,12.05,mg/L,=,,,Y
47,Site 1,ML-1,3-Sep-18,WG,K,Potassium,13.18,mg/L,=,,,Y
47,Site 1,ML-1,11-Sep-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,11-Sep-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,5-Jun-18,WG,MG,Magnesium,62.45,mg/L,=,,,Y
47,Site 1,ML-2,5-Jun-18,WG,MG,Magnesium,63.55,mg/L,=,,,Y
47,Site 1,ML-2,11-Jun-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,11-Jun-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,11-Jun-18,WG,CU,Copper,0.01,mg/L,=,,,Y
47,Site 1,ML-2,11-Jun-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,11-Jun-18,WG,MG,Magnesium,55.14,mg/L,=,,,Y
47,Site 1,WL-8,27-Jun-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,21-Nov-17,WG,CU,Copper,0.02,MG/L,=,,,Y
47,Site 1,WL-8,21-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
47,Site 1,WL-8,21-Nov-17,WG,FE,Iron,0.033,MG/L,=,,,Y
47,Site 1,WL-8,21-Nov-17,WG,MG,Magnesium,38.63,MG/L,=,,,Y
47,Site 1,WL-8,21-Nov-17,WG,K,Potassium,23.83,MG/L,=,,,Y
48,Site 3,A-5,28-Nov-17,WS,K,Potassium,26.94,MG/L,=,,,Y
48,Site 3,A-5,28-Nov-17,WS,MG,Magnesium,19.28,MG/L,=,,,Y
48,Site 3,A-2,24-Nov-17,WG,K,Potassium,79.17,MG/L,=,,,Y
48,Site 3,WL-5,29-Nov-17,WG,FE,Iron,47.95,MG/L,=,,,Y
48,Site 3,WL-3,28-Nov-17,WG,CU,Copper,0.12,MG/L,=,,,Y
48,Site 3,A-4,24-Nov-17,WG,K,Potassium,71.22,MG/L,=,,,Y
48,Site 3,WL-3,28-Nov-17,WG,K,Potassium,101,MG/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,AS,Arsenic,5.794,mg/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,10-May-18,WG,FE,Iron,0.386,mg/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,MG,Magnesium,33.24,mg/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,MG,Magnesium,33.44,mg/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,K,Potassium,49.26,mg/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,10-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-2,10-May-18,WG,K,Potassium,61.3,mg/L,=,,,Y
48,Site 3,A-3,10-May-18,WG,K,Potassium,51.22,mg/L,=,,,Y
48,Site 3,A-2,17-May-18,WG,FE,Iron,0.109,mg/L,=,,,Y
48,Site 3,A-2,17-May-18,WG,K,Potassium,41.07,mg/L,=,,,Y
48,Site 3,A-2,17-May-18,WG,K,Potassium,58.75,mg/L,=,,,Y
48,Site 3,A-4,24-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-4,24-May-18,WG,FE,Iron,0.856,mg/L,=,,,Y
48,Site 3,A-4,24-May-18,WG,MG,Magnesium,66.91,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,MG,Magnesium,15.93,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,K,Potassium,60.24,mg/L,=,,,Y
48,Site 3,A-3,24-May-18,WG,AS,Arsenic,4.278,mg/L,=,,,Y
48,Site 3,A-5,30-May-18,WS,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-5,30-May-18,WS,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-5,30-May-18,WS,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-5,30-May-18,WS,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-5,30-May-18,WS,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-5,30-May-18,WS,MG,Magnesium,3.093,mg/L,=,,,Y
48,Site 3,A-5,30-May-18,WS,K,Potassium,137.6,mg/L,=,,,Y
49,Site 2,ML-23,11-May-18,WS,K,Potassium,29.46,mg/L,=,,,Y
49,Site 2,WL-7,30-May-18,WG,MG,Magnesium,41.77,mg/L,=,,,Y
49,Site 2,WL-7,30-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,11-Sep-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,ML-1,11-Sep-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,ML-1,11-Sep-18,WG,MG,Magnesium,60.71,mg/L,=,,,Y
47,Site 1,ML-1,11-Sep-18,WG,K,Potassium,12.49,mg/L,=,,,Y
47,Site 1,ML-1,3-Sep-18,WG,MG,Magnesium,70.48,mg/L,=,,,Y
47,Site 1,ML-1,11-Sep-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-1,11-Sep-18,WG,MG,Magnesium,54.67,mg/L,=,,,Y
49,Site 2,P-3,30-Nov-17,WG,FE,Iron,1112,MG/L,=,,,Y
47,Site 1,WL-8,21-Nov-17,WG,K,Potassium,22.67,MG/L,=,,,Y
49,Site 2,WL-6,22-Nov-17,WG,K,Potassium,5.59,MG/L,=,,,Y
48,Site 3,A-1,27-Nov-17,WS,MG,Magnesium,114.3,MG/L,=,,,Y
48,Site 3,A-3,24-Nov-17,WG,K,Potassium,76.89,MG/L,=,,,Y
48,Site 3,A-3,17-May-18,WG,AS,Arsenic,5.842,mg/L,=,,,Y
48,Site 3,WL-5,10-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-5,10-May-18,WG,CU,Copper,0.062,mg/L,=,,,Y
48,Site 3,WL-5,10-May-18,WG,FE,Iron,18.62,mg/L,=,,,Y
48,Site 3,WL-5,10-May-18,WG,K,Potassium,43.04,mg/L,=,,,Y
48,Site 3,A-2,10-May-18,WG,AS,Arsenic,4.667,mg/L,=,,,Y
48,Site 3,A-2,10-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-4,10-May-18,WG,AS,Arsenic,3.003,mg/L,=,,,Y
48,Site 3,A-4,10-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-4,10-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,10-May-18,WG,AS,Arsenic,5.859,mg/L,=,,,Y
48,Site 3,A-2,10-May-18,WG,CU,Copper,0.047,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,AS,Arsenic,4.664,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,AS,Arsenic,4.716,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-2,24-May-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-2,24-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-2,24-May-18,WG,FE,Iron,0.07,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,MG,Magnesium,15.6,mg/L,=,,,Y
47,Site 1,ML-1,4-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,4-May-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
49,Site 2,WL-7,30-May-18,WG,MG,Magnesium,42.72,mg/L,=,,,Y
49,Site 2,WL-7,30-May-18,WG,K,Potassium,11.03,mg/L,=,,,Y
49,Site 2,P-1,30-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
49,Site 2,P-1,30-Nov-17,WG,MG,Magnesium,4861,MG/L,=,,,Y
49,Site 2,P-2,30-Nov-17,WG,K,Potassium,68.12,MG/L,=,,,Y
49,Site 2,P-3,30-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
48,Site 3,A-1,3-May-18,WS,MG,Magnesium,110,mg/L,=,,,Y
48,Site 3,A-3,17-May-18,WG,CU,Copper,0.141,mg/L,=,,,Y
48,Site 3,A-3,17-May-18,WG,FE,Iron,0.05,mg/L,=,,,Y
48,Site 3,A-3,17-May-18,WG,K,Potassium,48.79,mg/L,=,,,Y
48,Site 3,A-4,17-May-18,WG,AS,Arsenic,2.902,mg/L,=,,,Y
48,Site 3,A-4,17-May-18,WG,CU,Copper,0.092,mg/L,=,,,Y
48,Site 3,A-4,17-May-18,WG,CU,Copper,0.099,mg/L,=,,,Y
48,Site 3,A-4,17-May-18,WG,FE,Iron,1.019,mg/L,=,,,Y
48,Site 3,A-4,17-May-18,WG,FE,Iron,1.122,mg/L,=,,,Y
48,Site 3,A-2,24-May-18,WG,K,Potassium,60.18,mg/L,=,,,Y
49,Site 2,P-3,31-May-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,P-3,31-May-18,WG,MG,Magnesium,4742,mg/L,=,,,Y
49,Site 2,P-3,31-May-18,WG,K,Potassium,3.94,mg/L,=,,,Y
47,Site 1,WL-8,27-Jun-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,27-Jun-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-8,27-Jun-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-8,27-Jun-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-8,27-Jun-18,WG,MG,Magnesium,34.4,mg/L,=,,,Y
47,Site 1,WL-8,27-Jun-18,WG,MG,Magnesium,34.87,mg/L,=,,,Y
47,Site 1,WL-8,27-Jun-18,WG,K,Potassium,19.79,mg/L,=,,,Y
47,Site 1,WL-8,27-Jun-18,WG,K,Potassium,20.3,mg/L,=,,,Y
47,Site 1,WL-1,13-Jun-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,13-Jun-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,13-Jun-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-1,13-Jun-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,18-Jan-18,WG,MG,Magnesium,31.96,mg/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
47,Site 1,WL-1,15-Nov-17,WG,MG,Magnesium,5.82,MG/L,=,,,Y
49,Site 2,WL-6,26-Dec-17,WG,MG,Magnesium,63.97,mg/L,=,,,Y
49,Site 2,WL-6,26-Dec-17,WG,K,Potassium,4.99,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,AS,Arsenic,2.134,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,AS,Arsenic,2.221,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,FE,Iron,0.472,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,CU,Copper,0.036,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,FE,Iron,0.303,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,CU,Copper,0.036,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,AS,Arsenic,1.573,mg/L,=,,,Y
48,Site 3,WL-3,26-Dec-17,WG,K,Potassium,47.66,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,K,Potassium,60.72,mg/L,=,,,Y
48,Site 3,A-1,13-Dec-17,WS,CU,Copper,0.016,mg/L,=,,,Y
48,Site 3,A-1,13-Dec-17,WS,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-1,13-Dec-17,WS,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-1,13-Dec-17,WS,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-1,13-Dec-17,WS,MG,Magnesium,91.38,mg/L,=,,,Y
48,Site 3,A-1,13-Dec-17,WS,MG,Magnesium,98.39,mg/L,=,,,Y
48,Site 3,A-1,13-Dec-17,WS,K,Potassium,72.8,mg/L,=,,,Y
47,Site 1,ML-1,18-Dec-17,WG,CU,Copper,0.007,mg/L,=,,,Y
47,Site 1,ML-2,18-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,18-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,18-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,ML-2,2-Jan-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-8,24-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,24-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-1,12-Jan-18,WG,MG,Magnesium,6.366,mg/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
47,Site 1,ML-2,18-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,18-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,18-Dec-17,WG,MG,Magnesium,65.28,mg/L,=,,,Y
47,Site 1,ML-2,18-Dec-17,WG,K,Potassium,21.46,mg/L,=,,,Y
47,Site 1,ML-2,18-Dec-17,WG,K,Potassium,22.15,mg/L,=,,,Y
49,Site 2,WL-6,26-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,26-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,26-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,WL-6,26-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,WL-6,26-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
49,Site 2,WL-6,26-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,28-Dec-17,WG,AS,Arsenic,2.786,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,CU,Copper,0.016,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,CU,Copper,0.028,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-2,28-Dec-17,WG,FE,Iron,1.869,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,MG,Magnesium,13.62,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,MG,Magnesium,14.84,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,K,Potassium,69.59,mg/L,=,,,Y
48,Site 3,A-2,28-Dec-17,WG,K,Potassium,76.97,mg/L,=,,,Y
48,Site 3,WL-3,26-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-3,26-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,18-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,2-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,2-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,2-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,ML-2,2-Jan-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,2-Jan-18,WG,MG,Magnesium,67.05,mg/L,=,,,Y
47,Site 1,ML-2,2-Jan-18,WG,MG,Magnesium,67.83,mg/L,=,,,Y
47,Site 1,WL-1,29-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-8,28-Dec-17,WG,MG,Magnesium,44.58,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-3,26-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,WL-3,26-Dec-17,WG,CU,Copper,0.312,mg/L,=,,,Y
48,Site 3,WL-3,26-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-3,26-Dec-17,WG,FE,Iron,10.72,mg/L,=,,,Y
48,Site 3,WL-3,26-Dec-17,WG,MG,Magnesium,14.24,mg/L,=,,,Y
48,Site 3,WL-3,26-Dec-17,WG,K,Potassium,41.56,mg/L,=,,,Y
47,Site 1,ML-1,18-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-1,18-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-1,18-Dec-17,WG,MG,Magnesium,58.81,mg/L,=,,,Y
47,Site 1,ML-1,18-Dec-17,WG,MG,Magnesium,62,mg/L,=,,,Y
47,Site 1,ML-1,18-Dec-17,WG,K,Potassium,11.37,mg/L,=,,,Y
47,Site 1,ML-1,18-Dec-17,WG,K,Potassium,11.78,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,CU,Copper,0.015,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,FE,Iron,0.069,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,MG,Magnesium,36.17,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,K,Potassium,20.12,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,K,Potassium,20.85,mg/L,=,,,Y
47,Site 1,ML-2,2-Jan-18,WG,CU,Copper,0.006,mg/L,=,,,Y
47,Site 1,WL-1,12-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,P-2,21-Dec-17,WG,K,Potassium,77.26,mg/L,=,,,Y
47,Site 1,WL-8,28-Dec-17,WG,K,Potassium,24.97,mg/L,=,,,Y
49,Site 2,WL-6,26-Dec-17,WG,K,Potassium,4.89,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,AS,Arsenic,3.522,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,26-Dec-17,WG,MG,Magnesium,63.12,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,CU,Copper,0.065,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,MG,Magnesium,26.16,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,MG,Magnesium,15.21,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,P-3,8-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,P-3,8-Jan-18,WG,CU,Copper,474.8,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,K,Potassium,3.09,mg/L,=,,,Y
47,Site 1,ML-2,2-Jan-18,WG,K,Potassium,23.25,mg/L,=,,,Y
47,Site 1,WL-1,12-Jan-18,WG,K,Potassium,5.65,mg/L,=,,,Y
47,Site 1,ML-2,18-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,P-2,21-Dec-17,WG,MG,Magnesium,3389,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-3,21-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,21-Dec-17,WG,MG,Magnesium,0,mg/L,ND,0.04,,Y
48,Site 3,A-3,21-Dec-17,WG,K,Potassium,0,mg/L,ND,0.7,,Y
48,Site 3,A-4,21-Dec-17,WG,AS,Arsenic,3.496,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,AS,Arsenic,4.235,mg/L,=,,,Y
49,Site 2,WL-6,17-Jan-18,WG,FE,Iron,0.069,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,FE,Iron,1.362,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,MG,Magnesium,5141,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,24-Jan-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-1,12-Jan-18,WG,FE,Iron,0.095,mg/L,=,,,Y
47,Site 1,WL-8,24-Jan-18,WG,MG,Magnesium,36.45,mg/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,K,Potassium,6.35,MG/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,CU,Copper,0,MG/L,ND,,,Y
